Date,SKU,Sales,On_Hand,Lead_Time_Days,Avg_Daily_Demand,Demand_Std,Safety_Stock,Reorder_Point
2025-12-05,SKU_037,64,451,5,45.1,14.67007536146666,54.125421476419014,279.62542147641904
2025-12-06,SKU_037,68,383,5,47.18181818181818,15.5358822203194,57.319826412856486,293.2289173219474
2025-12-07,SKU_037,51,332,5,47.5,14.853833297716914,54.80339861723907,292.30339861723905
2025-12-08,SKU_037,30,302,5,46.15384615384615,15.026898958457542,55.441926477517555,286.2111572467483
2025-12-09,SKU_037,28,274,5,44.857142857142854,15.230824730723613,56.19431309461683,280.4800273803311
2025-12-10,SKU_037,28,246,5,43.92857142857143,15.867064513127069,58.541727510299104,278.18458465315626
2025-12-11,SKU_037,47,199,5,44.357142857142854,15.862908564694818,58.526394088010036,280.3121083737243
2025-12-12,SKU_037,44,155,5,45.57142857142857,15.062507124616438,55.573303239658465,283.4304460968013
2025-12-13,SKU_037,61,668,5,45.92857142857143,15.38462912087299,56.76177626277648,286.40463340563366
2025-12-14,SKU_037,62,606,5,45.42857142857143,14.674490087926715,54.14170966338915,281.2845668062463
2025-12-15,SKU_037,21,585,5,44.642857142857146,15.706966327359057,57.95104330665386,281.16532902093957
2025-12-16,SKU_037,44,541,5,45.785714285714285,14.96754731168312,55.222947854856685,284.1515192834281
2025-12-17,SKU_037,33,508,5,45.214285714285715,15.313034022982222,56.49762527830629,282.56905384973487
2025-12-18,SKU_037,43,465,5,44.57142857142857,15.194707002082039,56.06105629549833,278.91819915264114
2025-12-19,SKU_037,65,400,5,44.642857142857146,15.295082884363868,56.43139433403642,279.64568004832216
2025-12-20,SKU_037,57,343,5,43.857142857142854,14.249734911742925,52.57457027461509,271.8602845603294
2025-12-21,SKU_037,56,287,5,44.214285714285715,14.502936421123998,53.50876032313478,274.5801888945634
2025-12-22,SKU_037,39,248,5,44.857142857142854,14.015689795352941,51.71105797103283,275.99677225674714
2025-12-23,SKU_037,26,222,5,44.714285714285715,14.209577330522116,52.42640839026929,275.9978369616979
2025-12-24,SKU_037,45,177,5,45.92857142857143,13.373131994437932,49.34033314920692,278.9831902920641
2025-12-25,SKU_037,35,142,5,45.07142857142857,13.680217529277513,50.473328965040416,275.83047182218326
2025-12-26,SKU_037,50,666,5,45.5,13.737931766855203,50.68626634655434,278.18626634655436
2025-12-27,SKU_037,63,603,5,45.642857142857146,13.920693742975399,51.36056888036081,279.5748545946465
2025-12-28,SKU_037,43,560,5,44.285714285714285,13.105656860998682,48.35348039111628,269.7820518196877
2025-12-29,SKU_037,28,532,5,44.785714285714285,12.254848782474584,45.21441363712961,269.14298506570105
2025-12-30,SKU_037,20,512,5,43.07142857142857,13.936472822248634,51.418785985258374,266.7759288424012
2025-12-31,SKU_037,41,471,5,43.642857142857146,13.652878777060133,50.372462306216576,268.5867480205023
2026-01-01,SKU_037,41,430,5,43.5,13.67057480081271,50.43775200108623,267.9377520010862
2026-01-02,SKU_037,46,384,5,42.142857142857146,12.240268617321105,45.16061994045913,255.87490565474485
2026-01-03,SKU_037,65,319,5,42.714285714285715,13.140826407852696,48.48323886199696,262.05466743342555
2026-01-04,SKU_037,38,281,5,41.42857142857143,12.610827373053965,46.52780097679521,253.6706581196524
2026-01-05,SKU_037,29,252,5,40.714285714285715,13.03503309976956,48.09291316507348,251.66434173650208
2026-01-06,SKU_037,26,226,5,40.714285714285715,13.03503309976956,48.09291316507348,251.66434173650208
2026-01-07,SKU_037,31,195,5,39.714285714285715,13.21670604505218,48.763197706358966,247.33462627778755
2026-01-08,SKU_037,50,719,5,40.785714285714285,13.41169737108717,49.48262057542012,253.41119200399154
2026-01-09,SKU_037,56,663,5,41.214285714285715,13.81848578718195,50.98347138431833,257.0548999557469
2026-01-10,SKU_037,57,606,5,40.785714285714285,13.168602352265331,48.585718546742704,252.5142899753141
2026-01-11,SKU_037,60,546,5,42.0,14.136695294380296,52.15750923146898,262.15750923146896
2026-01-12,SKU_037,36,510,5,42.57142857142857,13.681623192692207,50.47851517730584,263.33565803444867
2026-01-13,SKU_037,38,472,5,43.857142857142854,12.158296583986424,44.85818312645525,264.1438974121695
2026-01-14,SKU_037,47,425,5,44.285714285714285,12.155584797048716,44.84817795556546,266.2767493841369
2026-01-15,SKU_037,28,397,5,43.357142857142854,12.899654991553032,47.59343398822164,264.3791482739359
2026-01-16,SKU_037,49,348,5,43.57142857142857,12.971651254321339,47.85906507538683,265.71620793252964
2026-01-17,SKU_037,77,271,5,44.42857142857143,14.768543940073789,54.48872249485099,276.63157963770817
2026-01-18,SKU_037,54,217,5,45.57142857142857,14.851647335276606,54.79533348222797,282.6524763393708
2026-01-19,SKU_037,30,187,5,45.642857142857146,14.767985867863183,54.4866634806422,282.70094919492794
2026-01-20,SKU_037,30,157,5,45.92857142857143,14.392649222723097,53.101854363225286,282.74471150608247
2026-01-21,SKU_037,47,110,5,47.07142857142857,13.736331867962905,50.68036350013183,286.03750635727465
2026-01-22,SKU_037,42,642,5,46.5,13.771486708189725,50.81006771073261,283.3100677107326
2026-01-23,SKU_037,42,600,5,45.5,13.534855288931164,49.93701321125985,277.43701321125985
2026-01-24,SKU_037,67,533,5,46.214285714285715,14.423157508932388,53.21441505626292,284.2858436276915
2026-01-25,SKU_037,46,487,5,45.214285714285715,13.868495406321662,51.16798248239502,277.2394110538236
2026-01-26,SKU_037,35,452,5,45.142857142857146,13.922075126365897,51.365665511181646,277.07995122546737
2026-01-27,SKU_037,43,409,5,45.5,13.788233556746302,50.87185541217192,278.3718554121719
2026-01-28,SKU_037,33,376,5,44.5,14.173376992961686,52.29284680453991,274.7928468045399
2026-01-29,SKU_037,36,340,5,45.07142857142857,13.606922930933058,50.20290765297554,275.56005051011834
2026-01-30,SKU_037,44,296,5,44.714285714285715,13.561419096543258,50.03502070253694,273.6064492739655
2026-01-31,SKU_037,46,250,5,42.5,9.928591192960031,36.6316579666362,249.1316579666362
2026-02-01,SKU_037,48,202,5,42.07142857142857,9.514881346236928,35.1052704552503,245.46241331239312
2026-02-02,SKU_037,43,159,5,43.0,8.857851797221425,32.68115194278955,247.68115194278954
2026-02-03,SKU_037,36,123,5,43.42857142857143,8.308608008142361,30.654710302598986,247.79756744545614
2026-02-04,SKU_037,32,665,5,42.357142857142854,8.767133930917092,32.346447271669675,244.13216155738394
2026-02-05,SKU_037,38,627,5,42.07142857142857,8.844505340903762,32.631910029874255,242.9890528870171
2026-02-06,SKU_037,45,582,5,42.285714285714285,8.878916872860408,32.75887179557146,244.18744322414287
2026-02-07,SKU_037,60,522,5,41.785714285714285,7.464568321060546,27.540615611161712,236.46918703973313
2026-02-08,SKU_037,48,474,5,41.92857142857143,7.569821517195648,27.9289485584836,237.57180570134076
2026-02-09,SKU_037,34,440,5,41.857142857142854,7.644577191680445,28.204760528739158,237.49047481445342
2026-02-10,SKU_037,34,406,5,41.214285714285715,7.914724072439773,29.20147073106335,235.27289930249194
2026-02-11,SKU_037,42,364,5,41.857142857142854,7.553472383940084,27.868628232484742,237.15434251819903
2026-02-12,SKU_037,45,319,5,42.5,7.398024684384991,27.295102054285337,239.79510205428534
2026-02-13,SKU_037,64,255,5,43.92857142857143,9.37643761871121,34.594480638670454,254.23733778152763
2026-02-14,SKU_037,60,195,5,44.92857142857143,10.314025444952186,38.053722327349746,262.6965794702069
2026-02-15,SKU_037,62,133,5,45.92857142857143,11.269183887687063,41.577791019292484,271.22064816214964
2026-02-16,SKU_037,30,103,5,45.0,12.038400098147477,44.41582358366654,269.41582358366657
2026-02-17,SKU_037,20,657,5,43.857142857142854,13.614794796934609,50.23195099833278,269.51766528404704
2025-11-26,SKU_038,17,433,8,17.0,0.0,0.0,136.0
2025-11-27,SKU_038,13,420,8,15.0,2.8284271247461903,13.2,133.2
2025-11-28,SKU_038,32,388,8,20.666666666666668,10.016652800877813,46.746764593926706,212.08009792726006
2025-11-29,SKU_038,30,358,8,23.0,9.41629792788369,43.944965581964,227.944965581964
2025-11-30,SKU_038,22,336,8,22.8,8.167006795638168,38.114642855469604,220.51464285546962
2025-12-01,SKU_038,11,325,8,20.833333333333332,8.750238091998792,40.83652776620461,207.50319443287128
2025-12-02,SKU_038,13,312,8,19.714285714285715,8.518886580500329,39.75683229692369,197.4711180112094
2025-12-03,SKU_038,17,295,8,19.375,7.945124291035352,37.07913833950299,192.079138339503
2025-12-04,SKU_038,22,273,8,19.666666666666668,7.4833147735478835,34.9239173060526,192.25725063938594
2025-12-05,SKU_038,22,251,8,19.9,7.093815773067568,33.10616256831951,192.3061625683195
2025-12-06,SKU_038,16,235,8,19.545454545454547,6.831744087180613,31.883098971084976,188.24673533472134
2025-12-07,SKU_038,24,211,8,19.916666666666668,6.639528095680697,30.9860452462072,190.31937857954054
2025-12-08,SKU_038,11,200,8,19.23076923076923,6.820970680602653,31.832820508689792,185.67897435484363
2025-12-09,SKU_038,9,191,8,18.5,7.100920850359969,33.13932128732596,181.13932128732597
2025-12-10,SKU_038,14,177,8,18.285714285714285,7.194320103959912,33.57520670814262,179.8609209938569
2025-12-11,SKU_038,26,151,8,19.214285714285715,7.29782445378359,34.05825165058396,187.7725373648697
2025-12-12,SKU_038,24,127,8,18.642857142857142,6.487943171252859,30.278612841482612,179.42146998433975
2025-12-13,SKU_038,17,110,8,17.714285714285715,5.608078944750107,26.17237029833117,167.8866560126169
2025-12-14,SKU_038,10,100,8,16.857142857142858,5.81585555392978,27.14204394386227,161.99918680100512
2025-12-15,SKU_038,17,83,8,17.285714285714285,5.566777433040683,25.979620076911438,164.2653343626257
2025-12-16,SKU_038,19,64,8,17.714285714285715,5.440992152576185,25.39259215329811,167.10687786758382
2025-12-17,SKU_038,16,300,8,17.642857142857142,5.457628998540878,25.47023472885277,166.6130918717099
2025-12-18,SKU_038,26,274,8,17.928571428571427,5.797403738734273,27.055931079772638,170.48450250834406
2025-12-19,SKU_038,25,249,8,18.142857142857142,6.0109789661808115,28.05266632447062,173.19552346732775
2025-12-20,SKU_038,28,221,8,19.0,6.5162518721684215,30.410726852416854,182.41072685241684
2025-12-21,SKU_038,22,199,8,18.857142857142858,6.419407387663694,29.958762867105722,180.81590572424858
2025-12-22,SKU_038,13,186,8,19.0,6.251153739664629,29.173539117072934,181.17353911707295
2025-12-23,SKU_038,12,174,8,19.214285714285715,5.92489625262718,27.650926499192323,181.36521221347806
2025-12-24,SKU_038,13,161,8,19.142857142857142,5.998168218549891,27.992879785426123,181.13573692828325
2025-12-25,SKU_038,10,151,8,18.0,6.114295984380818,28.534837008066532,172.53483700806652
2025-12-26,SKU_038,22,129,8,17.857142857142858,5.985330051398656,27.93296528209187,170.79010813923475
2025-12-27,SKU_038,36,93,8,19.214285714285715,7.687938319497341,35.87887590579917,189.59316162008489
2025-12-28,SKU_038,30,63,8,20.642857142857142,7.7022188896561365,35.94552196658923,201.08837910944638
2025-12-29,SKU_038,16,47,8,20.571428571428573,7.743128822126359,36.13644472499524,200.70787329642383
2025-12-30,SKU_038,16,283,8,20.357142857142858,7.830975406944897,36.54641636946841,199.40355922661126
2025-12-31,SKU_038,17,266,8,20.428571428571427,7.7926423455253415,36.36751962282392,199.79609105139534
2026-01-01,SKU_038,16,250,8,19.714285714285715,7.7004352667042975,35.93719796815269,193.65148368243842
2026-01-02,SKU_038,21,229,8,19.428571428571427,7.562196320303592,35.29204997175414,190.72062140032557
2026-01-03,SKU_038,30,199,8,19.571428571428573,7.753056823594814,36.18277776226428,192.75420633369288
2026-01-04,SKU_038,30,169,8,20.142857142857142,8.226197765087443,38.390881472294694,199.53373861515183
2026-01-05,SKU_038,17,152,8,20.428571428571427,8.026056467380627,37.45684109818852,200.88541252675992
2026-01-06,SKU_038,16,136,8,20.714285714285715,7.770046742049004,36.26206809349932,201.97635380778505
2026-01-07,SKU_038,11,125,8,20.571428571428573,7.939330389457728,37.052098752675555,201.62352732410415
2026-01-08,SKU_038,21,104,8,21.357142857142858,7.3338744389111445,34.226493497623395,205.08363635476627
2026-01-09,SKU_038,17,87,8,21.0,7.421382827810667,34.6348868139537,202.6348868139537
2026-01-10,SKU_038,17,70,8,19.642857142857142,6.084117316134157,28.393996037701537,185.53685318055867
2026-01-11,SKU_038,22,48,8,19.071428571428573,5.370350020311463,25.062912050269823,177.6343406216984
2026-01-12,SKU_038,11,289,8,18.714285714285715,5.743606096261389,26.804862606263427,176.51914832054916
2026-01-13,SKU_038,17,272,8,18.785714285714285,5.713392787377491,26.663859971343765,176.94957425705803
2026-01-14,SKU_038,13,259,8,18.5,5.906319952780698,27.564232677093027,175.56423267709303
2026-01-15,SKU_038,15,244,8,18.428571428571427,5.944801034572927,27.74382022071871,175.17239164929012
2026-01-16,SKU_038,22,222,8,18.5,5.9839528998557725,27.92653824700689,175.92653824700687
2026-01-17,SKU_038,21,201,8,17.857142857142858,5.066589550213209,23.645290867734758,166.50243372487762
2026-01-18,SKU_038,12,189,8,16.571428571428573,3.8970261978607774,18.187050096395296,150.75847866782388
2026-01-19,SKU_038,14,175,8,16.357142857142858,3.9537157373625353,18.45161477790193,149.3087576350448
2026-01-20,SKU_038,11,164,8,16.0,4.206222496766872,19.63003977424556,147.63003977424557
2026-01-21,SKU_038,16,148,8,16.357142857142858,3.9537157373625353,18.45161477790193,149.3087576350448
2026-01-22,SKU_038,13,135,8,15.785714285714286,3.806443351609353,17.764308580427794,144.0500228661421
2026-01-23,SKU_038,23,112,8,16.214285714285715,4.2639557550845595,19.899475392058005,149.61376110634373
2026-01-24,SKU_038,29,83,8,17.071428571428573,5.46969673908732,25.526553724601097,162.09798229602967
2026-01-25,SKU_038,11,72,8,16.285714285714285,5.497252060782757,25.65515178646999,155.94086607218426
2026-01-26,SKU_038,9,315,8,16.142857142857142,5.668497872617418,26.454339680137345,155.59719682299448
2026-01-27,SKU_038,10,305,8,15.642857142857142,5.891416740376738,27.494680804247828,152.63753794710496
2026-01-28,SKU_038,10,295,8,15.428571428571429,6.047431568147641,28.22278714595204,151.65135857452347
2026-01-29,SKU_038,21,274,8,15.857142857142858,6.224729130432328,29.050217982575727,155.9073608397186
2026-01-30,SKU_038,18,256,8,15.571428571428571,6.009150531471996,28.044133193832323,152.6155617652609
2026-01-31,SKU_038,27,229,8,16.0,6.610015710443339,30.848313755187053,158.84831375518706
2026-02-01,SKU_038,23,206,8,16.785714285714285,6.750254370461466,31.502794224577052,165.78850851029134
2026-02-02,SKU_038,5,201,8,16.142857142857142,7.430261853312524,34.67632438029547,163.81918152315262
2026-02-03,SKU_038,10,191,8,16.071428571428573,7.488085774844505,34.94618311469388,163.51761168612245
2026-02-04,SKU_038,14,177,8,15.928571428571429,7.508603124358148,35.041935630716154,162.47050705928757
2026-02-05,SKU_038,20,157,8,16.428571428571427,7.531618333749711,35.14934542088209,166.57791684945352
2026-02-06,SKU_038,12,145,8,15.642857142857142,7.365273433298509,34.37302961385811,159.51588675671525
2026-02-07,SKU_038,25,120,8,15.357142857142858,6.8680659337494525,32.05260956957767,154.90975242672053
2026-02-08,SKU_038,31,89,8,16.785714285714285,7.895262176467915,36.846436599892414,171.13215088560668
2026-02-09,SKU_038,21,68,8,17.642857142857142,7.631988780603177,35.61776473664744,176.76062187950458
2026-02-10,SKU_038,10,58,8,17.642857142857142,7.631988780603177,35.61776473664744,176.76062187950458
2026-02-11,SKU_038,25,285,8,18.714285714285715,7.528699667360804,35.13572428283101,184.85000999711673
2026-02-12,SKU_038,16,269,8,18.357142857142858,7.53052396641769,35.14423811277565,182.0013809699185
2026-02-13,SKU_038,18,251,8,18.357142857142858,7.53052396641769,35.14423811277565,182.0013809699185
2026-02-14,SKU_038,20,231,8,17.857142857142858,7.134500606286254,33.296034809957995,176.15317766710086
2026-02-15,SKU_038,28,203,8,18.214285714285715,7.526144905783914,35.12380145387781,180.83808716816353
2026-02-16,SKU_038,23,180,8,19.5,6.572085490337728,30.67129703058646,186.67129703058646
2026-02-17,SKU_038,23,157,8,20.428571428571427,6.021937915964947,28.10381069933712,191.53238212790853
2025-11-26,SKU_039,31,669,8,31.0,0.0,0.0,248.0
2025-11-27,SKU_039,24,645,8,27.5,4.949747468305833,23.1,243.1
2025-11-28,SKU_039,38,607,8,31.0,7.0,32.668333290818495,280.6683332908185
2025-11-29,SKU_039,35,572,8,32.0,6.0553007081949835,28.259511673063283,284.2595116730633
2025-11-30,SKU_039,32,540,8,32.0,5.244044240850758,24.473455007415687,280.4734550074157
2025-12-01,SKU_039,17,523,8,29.5,7.713624310270756,35.99874997829786,271.99874997829784
2025-12-02,SKU_039,28,495,8,29.285714285714285,7.064330251677218,32.96855644831472,267.254270734029
2025-12-03,SKU_039,34,461,8,29.875,6.7493385919341335,31.498520373412553,270.49852037341253
2025-12-04,SKU_039,25,436,8,29.333333333333332,6.519202405202649,30.42449670906653,265.0911633757332
2025-12-05,SKU_039,36,400,8,30.0,6.497862896539309,30.324907254598486,270.3249072545985
2025-12-06,SKU_039,44,356,8,31.272727272727273,7.471156658656129,34.867176541842326,285.0489947236605
2025-12-07,SKU_039,19,337,8,30.25,7.9558440498450285,37.12916643287323,279.1291664328732
2025-12-08,SKU_039,22,315,8,29.615384615384617,7.953389859450513,37.117712960049346,274.0407898831263
2025-12-09,SKU_039,15,300,8,28.571428571428573,8.581861782174755,40.0507315651175,268.6221601365461
2025-12-10,SKU_039,29,271,8,28.428571428571427,8.554929174856632,39.92503965193762,267.35361108050904
2025-12-11,SKU_039,17,254,8,27.928571428571427,9.025300214178138,42.12021649235243,265.5487879209238
2025-12-12,SKU_039,40,214,8,28.071428571428573,9.210898943135753,42.98638808320094,267.5578166546295
2025-12-13,SKU_039,35,179,8,28.071428571428573,9.210898943135753,42.98638808320094,267.5578166546295
2025-12-14,SKU_039,28,151,8,27.785714285714285,9.141440480905295,42.6622320554849,264.94794634119916
2025-12-15,SKU_039,24,127,8,28.285714285714285,8.686227573034765,40.537796770828166,266.82351105654243
2025-12-16,SKU_039,22,105,8,27.857142857142858,8.847921466972585,41.292406773435445,264.1495496305783
2025-12-17,SKU_039,26,471,8,27.285714285714285,8.67736730216621,40.49644673057376,258.78216101628806
2025-12-18,SKU_039,29,442,8,27.571428571428573,8.662157181266513,40.42546254501019,260.99689111643875
2025-12-19,SKU_039,24,418,8,26.714285714285715,8.352139950829473,38.97864165789395,252.69292737217967
2025-12-20,SKU_039,47,371,8,26.928571428571427,8.853198341792693,41.317033445629335,256.74560487420075
2025-12-21,SKU_039,26,345,8,27.428571428571427,8.563916121766917,39.96698087721363,259.39555230578503
2025-12-22,SKU_039,13,332,8,26.785714285714285,9.308214498111715,43.44055050953462,257.7262647952489
2025-12-23,SKU_039,24,308,8,27.428571428571427,8.724098240499707,40.714535568926806,260.1431069974982
2025-12-24,SKU_039,23,285,8,27.0,8.788103847290905,41.013243639660516,257.0132436396605
2025-12-25,SKU_039,21,264,8,27.285714285714285,8.49822217994918,39.66039350771513,257.9461077934294
2025-12-26,SKU_039,38,226,8,27.142857142857142,8.282113654943801,38.65183560459186,255.794692747449
2025-12-27,SKU_039,41,185,8,27.571428571428573,8.855370258638676,41.32716957468712,261.8985981461157
2025-12-28,SKU_039,30,155,8,27.714285714285715,8.878916872860383,41.437059380582134,263.15134509486785
2025-12-29,SKU_039,18,137,8,27.285714285714285,9.21060067721779,42.98499610456991,261.2707103902842
2025-12-30,SKU_039,19,118,8,27.071428571428573,9.376437618711192,43.75894131551796,260.3303698869465
2025-12-31,SKU_039,22,488,8,26.785714285714285,9.472052587469108,44.20516726794293,258.49088155365723
2026-01-01,SKU_039,26,462,8,26.571428571428573,9.45201879709617,44.11167147637414,256.6831000478027
2026-01-02,SKU_039,46,416,8,28.142857142857142,10.733535820445711,50.09238936732278,275.23524651017993
2026-01-03,SKU_039,39,377,8,27.571428571428573,9.827076298239906,45.86202911217202,266.4334576836006
2026-01-04,SKU_039,30,347,8,27.857142857142858,9.836018134756195,45.90375981153575,268.7609026686786
2026-01-05,SKU_039,18,329,8,28.214285714285715,9.332973567111159,43.55609872639807,269.2703844406838
2026-01-06,SKU_039,17,312,8,27.714285714285715,9.754120008635176,45.5215490572479,267.23583477153363
2026-01-07,SKU_039,25,287,8,27.857142857142858,9.694226218632508,45.242030443839695,268.09917330098256
2026-01-08,SKU_039,26,261,8,28.214285714285715,9.51257120809148,44.3942638112252,270.1085495255109
2026-01-09,SKU_039,25,236,8,27.285714285714285,9.109830458851084,42.51471109322817,260.80042537894246
2026-01-10,SKU_039,46,190,8,27.642857142857142,9.76341005101065,45.564904800191876,266.70776194304904
2026-01-11,SKU_039,38,152,8,28.214285714285715,10.138870908375512,47.31714486105642,273.03143057534214
2026-01-12,SKU_039,26,126,8,28.785714285714285,9.736359858628033,45.438664128715295,275.72437841442957
2026-01-13,SKU_039,29,97,8,29.5,9.321191736286481,43.50111404408999,279.50111404409
2026-01-14,SKU_039,24,73,8,29.642857142857142,9.212091910236099,42.991955547035104,280.1348126898922
2026-01-15,SKU_039,26,439,8,29.642857142857142,9.212091910236099,42.991955547035104,280.1348126898922
2026-01-16,SKU_039,38,401,8,29.071428571428573,8.324794159749406,38.851021455450415,271.422450026879
2026-01-17,SKU_039,39,362,8,29.071428571428573,8.324794159749406,38.851021455450415,271.422450026879
2026-01-18,SKU_039,32,330,8,29.214285714285715,8.359044584976585,39.01086492783238,272.7251506421181
2026-01-19,SKU_039,18,312,8,29.214285714285715,8.359044584976585,39.01086492783238,272.7251506421181
2026-01-20,SKU_039,28,284,8,30.0,7.60566590418971,35.49491837952626,275.49491837952627
2026-01-21,SKU_039,27,257,8,30.142857142857142,7.522858937492224,35.10846615282981,276.251323295687
2026-01-22,SKU_039,25,232,8,30.071428571428573,7.5698215171956225,35.3276360393937,275.8990646108223
2026-01-23,SKU_039,30,202,8,30.428571428571427,7.428782752700016,34.669421558612605,278.097992987184
2026-01-24,SKU_039,42,160,8,30.142857142857142,6.837196263619523,31.908543759237357,273.0514009020945
2026-01-25,SKU_039,37,123,8,30.071428571428573,6.753509466187941,31.517985446303623,272.0894140177322
2026-01-26,SKU_039,11,112,8,29.0,8.430713082350927,39.34533497907197,271.345334979072
2026-01-27,SKU_039,24,88,8,28.642857142857142,8.53596141993609,39.8365189462915,268.9793760891486
2026-01-28,SKU_039,24,456,8,28.642857142857142,8.53596141993609,39.8365189462915,268.9793760891486
2026-01-29,SKU_039,25,431,8,28.571428571428573,8.563916121766917,39.96698087721363,268.5384094486422
2026-01-30,SKU_039,28,403,8,27.857142857142858,8.122685638261641,37.907800235325155,260.764943092468
2026-01-31,SKU_039,41,362,8,28.0,8.348191881617698,38.96021639491316,262.9602163949132
2026-02-01,SKU_039,35,327,8,28.214285714285715,8.495958961842897,39.64983128437144,265.36411699865715
2026-02-02,SKU_039,26,301,8,28.785714285714285,8.011324402451736,37.388087954308666,267.67380224002295
2026-02-03,SKU_039,25,276,8,28.571428571428573,8.07383509782143,37.67981941581981,266.2512479872484
2026-02-04,SKU_039,29,247,8,28.714285714285715,8.061576209961112,37.62260835376328,267.336894068049
2026-02-05,SKU_039,29,218,8,29.0,7.990378829952547,37.29033696239859,269.2903369623986
2026-02-06,SKU_039,38,180,8,29.571428571428573,8.34555879784881,38.94792804374964,275.51935661517825
2026-02-07,SKU_039,32,148,8,28.857142857142858,7.594098344789172,35.44093368154653,266.2980765386894
2026-02-08,SKU_039,26,122,8,28.071428571428573,7.2479629574775695,33.82555279634054,258.3969813677691
2026-02-09,SKU_039,15,107,8,28.357142857142858,6.570413203926344,30.663492629180055,257.52063548632293
2026-02-10,SKU_039,20,479,8,28.071428571428573,6.855253860690023,31.99281684488456,256.56424541631316
2026-02-11,SKU_039,32,447,8,28.642857142857142,6.823118425979798,31.842843831804707,260.9857009746618
2026-02-12,SKU_039,29,418,8,28.928571428571427,6.742109755561974,31.464784082568197,262.8933555111396
2026-02-13,SKU_039,34,384,8,29.357142857142858,6.868065933749446,32.05260956957763,266.9097524267205
2026-02-14,SKU_039,37,347,8,29.071428571428573,6.414698094871779,29.93678504617853,262.5082136176071
2026-02-15,SKU_039,27,320,8,28.5,6.198635085490748,28.928439560138994,256.928439560139
2026-02-16,SKU_039,22,298,8,28.214285714285715,6.411270981981309,29.920791036731224,255.63507675101695
2026-02-17,SKU_039,21,277,8,27.928571428571427,6.650208622688066,31.03589024849268,254.4644616770641
2025-11-26,SKU_040,20,700,7,20.0,0.0,0.0,140.0
2025-11-27,SKU_040,33,667,7,26.5,9.192388155425117,40.12927547315052,225.62927547315053
2025-11-28,SKU_040,36,631,7,29.666666666666668,8.504900548115382,37.12805542982287,244.79472209648955
2025-11-29,SKU_040,48,583,7,34.25,11.5,50.203131127450604,289.9531311274506
2025-11-30,SKU_040,44,539,7,36.2,10.871982339941507,47.461526524122675,300.8615265241227
2025-12-01,SKU_040,18,521,7,33.166666666666664,12.237919213112443,53.424509824611405,285.5911764912781
2025-12-02,SKU_040,17,504,7,30.857142857142858,12.733532783279633,55.588105742145956,271.58810574214596
2025-12-03,SKU_040,25,479,7,30.125,11.96945517318383,52.25253283334694,263.12753283334695
2025-12-04,SKU_040,40,439,7,31.22222222222222,11.670237548758143,50.94630138685242,269.501856942408
2025-12-05,SKU_040,34,405,7,31.5,11.037813793198966,48.18546201916093,268.6854620191609
2025-12-06,SKU_040,41,364,7,32.36363636363637,10.856083338596173,47.392119598093515,273.9375741435481
2025-12-07,SKU_040,26,338,7,31.833333333333332,10.512618680193414,45.89272818214233,268.72606151547564
2025-12-08,SKU_040,20,318,7,30.923076923076923,10.586638894234708,46.215862661411634,262.6774011229501
2025-12-09,SKU_040,33,285,7,31.071428571428573,10.186448658081789,44.46883632214985,261.96883632214985
2025-12-10,SKU_040,31,254,7,31.857142857142858,9.678343332943385,42.25070777741253,265.2507077774125
2025-12-11,SKU_040,26,228,7,31.357142857142858,9.794874192125208,42.75942203862119,262.2594220386212
2025-12-12,SKU_040,32,196,7,31.071428571428573,9.706970419511677,42.37567902791556,259.87567902791557
2025-12-13,SKU_040,42,154,7,30.642857142857142,9.009457790029858,39.33069485392176,253.83069485392176
2025-12-14,SKU_040,30,124,7,29.642857142857142,8.14868694337308,35.57300862040899,243.07300862040898
2025-12-15,SKU_040,20,104,7,29.785714285714285,7.943827516027499,34.678696907911196,243.1786969079112
2025-12-16,SKU_040,24,500,7,30.285714285714285,7.26878014767023,31.731784599138987,243.731784599139
2025-12-17,SKU_040,32,468,7,30.785714285714285,7.116379496826821,31.06648113320851,246.5664811332085
2025-12-18,SKU_040,38,430,7,30.642857142857142,6.934940994226744,30.27441322559112,244.7744132255911
2025-12-19,SKU_040,37,393,7,30.857142857142858,7.0912420834233485,30.956744014834644,246.95674401483464
2025-12-20,SKU_040,47,346,7,31.285714285714285,7.887951585790841,34.43477111203822,253.43477111203822
2025-12-21,SKU_040,42,304,7,32.42857142857143,8.215503970816734,35.86469766304379,262.8646976630438
2025-12-22,SKU_040,27,277,7,32.92857142857143,7.590117924636623,33.134581342899615,263.6345813428996
2025-12-23,SKU_040,18,259,7,31.857142857142858,8.574175384052015,37.43047401002804,260.43047401002804
2025-12-24,SKU_040,32,227,7,31.928571428571427,8.570650147803489,37.41508462762456,260.91508462762454
2025-12-25,SKU_040,33,194,7,32.42857142857143,8.400680244565233,36.67308277197324,263.6730827719732
2025-12-26,SKU_040,46,148,7,33.42857142857143,9.145947279989738,39.926538311484784,273.92653831148476
2025-12-27,SKU_040,42,106,7,33.42857142857143,9.145947279989738,39.926538311484784,273.92653831148476
2025-12-28,SKU_040,39,67,7,34.07142857142857,9.202543843243195,40.17361002334359,278.6736100233436
2025-12-29,SKU_040,21,466,7,34.142857142857146,9.088091471448042,39.673969377336654,278.6739693773367
2025-12-30,SKU_040,19,447,7,33.785714285714285,9.601110283780658,41.913547699630854,278.41354769963084
